company,contact_name,contact_title,email,email_trust,round_type,round_date,amount_raised,categories,website,company_summary,linkedin,twitter,investors,segment,tier,priority_score,source,org_flag
Aspecta,,,,,Unknown,Jul 2025,Undisclosed,"Identity/Privacy, AI/ML",,"Aspecta is an AI-powered profile builder for developers that uses large language models to review code quality. It builds an AI-generated identity, Aspecta ID, for pioneering builders and beyond to demonstrate, connect, and explore. By linking accounts across Web2 and Web3 spaces such as GitHub, Twitter, and wallet address, Aspecta ID holders can demonstrate insights regarding 8000+ skills aspects and hundreds of experience spotlights.",,,YZi Labs (ex Binance Labs),Other,Hold-NoEmail,0,round2_new,
MEET48,,,,,Unknown,Jun 2025,Undisclosed,"AI/ML, Social/Community",,"MEET48 is the entertainment-focused AI-Agent and fan economy ecosystem, enabling users to create and manage AI-driven virtual idols. With tools like AIShowBOX and MEME platform MarsProtocol, MEET48 blends AIGC-powered music, dance, gaming, and social interaction into a unified Web3 experience on BNB Chain.",,,YZi Labs (ex Binance Labs),Consumer/Gaming/Social,Hold-NoEmail,0,round2_new,
Trusta AI (TrustScan),,,,,Strategic,Jun 2025,Undisclosed,"Identity/Privacy, AI/ML",,"Trusta.AI is a permissionless, AI-powered on-chain identity and reputation protocol built for both humans and AI agents. It provides modular attestations (Proof of Humanity, Proof of AI Agent), reputation scoring (Sybil and MEDIA scores), credit profiling, and multi-agent identity verification. Trusta.AI enables secure, decentralized trust infrastructure fueled by AI and blockchain ecosystem partnerships.",,,"ConsenSys, Starknet, GSR Markets LTD, UFLY Labs",Other,Hold-NoEmail,0,round2_new,
Uptopia,,,,,Pre-seed,Jun 2025,$4.00M,"GameFi, Other",,"Uptopia is a launch and discovery platform for on-chain games, built on Base. It helps games boost liquidity and visibility through game coins and leverages social graphs to enhance discovery. The platform also supports token airdrops and rewards, offering tools for user growth and engagement. Uptopia bridges gaming and social incentives to amplify attention and participation across the Web3 gaming ecosystem.",,,"Pantera Capital, The Spartan Group, Coinbase Ventures, Kyber Ventures, Istari Ventures, Arche Fund (Coin98 Ventures), Zentry, Vessel Capital",Other,Hold-NoEmail,0,round2_new,
Intuition,,,,,Public sale,Jun 2025,$900K,"Social/Community, Data/Analytics",,"Intuition is a decentralized platform that aims to enhance the quality and accessibility of social knowledge by providing infrastructure, tools, and applications for creating an open and flexible knowledge graph. Users can create attestations about any subject, which are stored in a navigable and queryable manner, and can be leveraged by other applications. Intuition's protocol and middleware enable seamless integration of attestations and the knowledge graph into third-party applications.",,,,Consumer/Gaming/Social,Hold-NoEmail,0,round2_new,
Orange Cap Games (Vibes),,,,,Seed,Jun 2025,$3.50M,"NFT, GameFi",,"Vibes is a hybrid digital and physical trading card game developed by Orange Cap Games, centered around the Pudgy Penguins IP. It combines both physical collectibles and digital gameplay, offering a unique experience for trading card enthusiasts. Players can collect, trade, and engage with their cards across both mediums, creating an immersive and interactive gaming environment that blends traditional and modern elements.",,,"1kx, Yuga Labs, Bing Ventures, Infinity Ventures Crypto (IVC)",Consumer/Gaming/Social,Hold-NoEmail,0,round2_new,
World of Dypians,,,,,Unknown,Jun 2025,Undisclosed,"Metaverse, NFT, GameFi",,"World of Dypians is a metaverse platform built on blockchain technology, offering an immersive virtual experience where users can explore, interact, and earn rewards. The platform integrates elements of DeFi and NFTs, allowing players to own assets, trade, and participate in governance. It provides various play-to-earn opportunities and supports community-driven ecosystems.",,,Castrum Capital,Consumer/Gaming/Social,Hold-NoEmail,0,round2_new,
Towns Protocol,,,,,Public sale,Jun 2025,$3.30M,"Social/Community, Identity/Privacy",,"Towns is a decentralized communication protocol and application designed to empower communities to build, own, and govern their digital town squares. Leveraging Ethereum-based smart contracts, it offers end-to-end encrypted messaging, decentralized storage via distributed stream nodes, and programmable spaces that allow for customizable access, monetization, and governance. Communities can sell exclusive access to group chats, retain full ownership of their data, and establish immutable, on-c...",,,,Consumer/Gaming/Social,Hold-NoEmail,0,round2_new,
Launcher Capital,,,,,Seed,Jun 2025,$4.00M,"GameFi, AI/ML",,"Launcher Capital is a Web3 gaming studio and launchpad focused on creating the next generation of AI agents through gamification and blockchain. By combining multi-agent AI systems with interactive game environments, it enables creators to build, evolve, and monetize decentralized AI-driven games. The platform supports a decentralized creator economy, fostering ownership and innovation in AI-powered virtual worlds.",,,a16z Crypto Startup Accelerator (CSX),Other,Hold-NoEmail,0,round2_new,
Shards Protocol (Aura),,,,,Unknown,Jun 2025,$2.00M,"Identity/Privacy, Data/Analytics",,"Aura by Shards Protocol is a decentralized reputation layer that transforms users’ on-chain activities—such as staking, trading, and participating in communities—into verifiable reputation scores and rewards. By converting transaction history into visible credibility, Aura aims to recognize and incentivize meaningful contributions within the Web3 ecosystem.",,,"Animoca Brands, Kyber Ventures, Yield Guild Games (YGG), Eden Holdings (ED3N Ventures), FireX Capital, Zaiken Ventures, BasedVC Fund, Gabby Dizon",Other,Hold-NoEmail,0,round2_new,
